id,text_features,type,source
3349661,"Elections of the Supreme Council of the Estonian SSR on February 16, 1947. Biography and portrait of the candidate: Minna, August Hansu p. (Russian k.)   Basic general information:",poster,train
2511658,"a denarius    coin hoards Dbg. 572; Wåtz 1992, pp. 10-13",coin,train
3434453,Items/albums handed over by the liquidation commission of the Museum of Economic History.,photo,train
2270751,A vase,dish/vessel,train
2458030,"Procession of the XII General Song Festival, June 28, 1947. Participants of the city of Tallinn.",photo,train
3681946,"Photo of W. Shakespeare's play King Lear with Paul Pinna in the part of Lear, Estonian Theater, 1911, author Parikas, Paul Pinna collection",photo,train
2448293,"Book: Aleksandr Čakovski, We already have morning, ERK, Tallinn 1952",book,train
3484355,"Kava, Franz Erika, Greta Barrot and Leonid Milk",plan,train
3628223,"Costume design for the character Lossada in the play Cabbage and Kings. B. Kõrver, Vanemuine 1971",design/drawing/sketch,train
3672525,"Costume design for the character Taisja production Yegor Bulychov and others. M. Gorki, Vanemuine 1982",design/drawing/sketch,train
2336714,"pound   Archaeological excavation of the Uugla settlement in 2005, finds 1-322; 2006 findings 323 - 508. M. Mandel",archaeological find,train
3312968,Decoration design for the production of the Conspiracy of the Condemned at the Drama Theater     Conspiracy of the Condemned,design/drawing/sketch,train
4294466,"The new Old Pagan of Hell, Vanemuine, in parts: Kusta - Viljo Saldre, Juula - Herta Elviste, Maia - Anne Maasik    TB020322",photo negative,train
3255113,"Poster, Elsa Sylvestersson and Yuri Grigorjev in the ballet Swan Lake     The text on the poster is in Russian.",poster,train
400517,The following materials come from the estate of Elvi Pirk (28.XI 1921- 23.VII 2005).  Transferred by: Aino Talihärm,photo,train
3276468,Photo from Teater Estonia's opera production Halka,photo,train
3136609,"A letter to Aino Tamme, from brother Jaan Tamme or sister Mari Raamot",letter,train
2350903,Medal     To commemorate the suppression of the Hungarian and Transylvanian rebellions,medal,train
3632842,"Italian capriccio, Teater Estonia, 1948, in the picture: Dagmar Trimm, Hilda Malling, Geeni Raudsepp",photo negative,train
3169998,"Von Huegenen - Huene - seal with coat of arms Polish  Taught from the collection of the Estonian Society  Von Huegenen - Huene - nobles of Livonia, Estonia, Kura, Saaremaa Cracked",seal/imprint,train
2649871,Tartu Metal Goods Factory. Galvanizing Department.,photo,train
3013568,"Program, ERSO concert, conductor P. Mägi",plan,train
1580338,Mood concert. April 15 at 1:00 PM in Maarjamäe Castle. Mixed choir Youth Posters not accounted for so far. Concert announcement and flyer: monochrome print (black on yellow). In two formats: 30*42 and 10.5*14.5 cm Concert announcement and flyer: monochrome print (black on yellow). In two formats: 30*42 and 10.5*14.5 cm,poster,train
3657342,"Sketches of stage pictures for the Pärnu Theater production Corner and oval, four pages",design/drawing/sketch,train
3587488,"Kava, Franz Erika, Estonian-English Cultural Association 1937",plan,train
3919981,"Von Estlands Meeresgestaden. Rev 1904     With gray cardboard covers. Published in Revalis F. Kluge publishing house in 1904. 51 pages. Printed ""Revaler Beobachter"" yellowed, dirty",book,train
3861931,"photo, composite portrait of parts of Paul Pinna",photo,train
2783271,Von Patkul seal with coat of arms Polish  Taught from the collection of the Estonian Society Cracked,seal/imprint,train
3288141,"Patente der Livländischen Gouvernements-Verwaltung. Dreiundzwanigster Jahrgang     Riga, 1881. Druck der Livländischen Gouvernements-Typographie. 165 pages",book,train
213258,The ocarin was made by Heinrich Meri in Pärnu in 1933. The instrument was purchased through the Tallinn bookstore 24 in 1956.,musical instrument,train
2754991,"Raba Johannes newsletter, 13.07.1971   Folk instrumentalists Mo238",document,train
2281401,"Costume design, Aegeus: Harri Paris, A Midsummer Night's Dream, W. Shakespeare, 36.3x25.5 cm, watercolour, Estonia, 1937 small brown spots on the paper",design/drawing/sketch,train
3609977,"Archival materials of theater scholar Mardi Valgemäe and her family collected during fieldwork in New York in October 2018. Ann Aaresild, chief treasurer of the collector's museum. The project was financed by the National Companions Program. ETMM T771:1/8:38",letter,train
2380101,"Õhtulehet caricature competition work: Critic and director white    KEYWORD ""MARCH 73""",caricature,train
3692328,"Photo, bust of Georg Otsa in the Estonia Theater",photo,train
207841,"Manuscript, Veljo Tormis-Vigala's instrumental piece     Vigala's instrument song Folk Instrument Ensemble's score!",manuscript,train
2320907,"Jewelry needle, ct   Died by M. Mandel 1976-80.",archaeological find,train
2705576,Materials of the Estonian Radio Mixed Choir (Mo 247) from the period 1950-1987. The materials were brought to the museum by Kersti Inno on 25.01.08. Related to Ants Üleoja's book.,plan,train
3622592,Costume design for the actor Kurt Troll the Elder from the Drama Theater's production Night and Day on the Border,design/drawing/sketch,train
2312611,Bar chain with fire iron   Received from Baron Ernst Ungern-Sternberg in Essus,archaeological find,train
2137652,Securing Toompea,photo negative,train
3709643,"Costume design for the character Sweden, wife for the play Jane Avril. Ballet evening Portraits. Ancient 1975   Handed over to the museum by Meeri Säre ballet evening; Ortree (2 ballets); Vanemuine, 1975 ballet evening; Portraits (2 ballets - Jane Avril, Camelia Lady); Vanemuine, 1975",design/drawing/sketch,train
2474322,"photo, negative, Henno Saarne, Optimistic Tragedy, Vsevolod Vishnevsky, Youth Theater, 1982, director - Kalju Komissarov, cast - R. Oja, M. Metsur, A. Vain",photo negative,train
3294468,"countryside, Night Tallinn",country,train
2766216,Mourning in Tallinn for Stalin's death. A group of workers moving along Vaksali pst to the monument to Stalin.,photo negative,train
3509029,"T412 Kustav-Agu Püyman's theater designs, archive materials, photos T412:2/49:15",design/drawing/sketch,train
1838565,Work of ETMM photo lab.  Work of ETMM photo lab. Photographer Henno Saarne (?).,slide,train
3108819,"Manuscript, Eduard Visnapuu, Article about Taavet Mutso",manuscript,train
3597959,Identification number - designation     The serial number tag is made of white plastic and has an openwork edge. In the middle of it is depicted the insignia of a golden sailing regatta,label/sign,train
3349690,"Elections of the Supreme Council of the Estonian SSR on February 16, 1947. Biography and portrait of the candidate: Ovsjannikov, Aleksei Ivani p. (Russian k.)   Basic general information:",poster,train
2347142,"Photo in the album   Obtained from the legacy of Viivi Glass, photo curator of the History Museum. The exact origin is unknown, unless otherwise stated in the museum legend.  The photo is pasted on the album page",photo,train
3684902,"Photo from the play Spring. Ugala 2002   Studio photos taken as CDs from theaters received 2002 Kiir - Aarne Soro, Toots - Tanel Ingi",photo,train
2940363,"Photo, Old Adam, Theater Estonia",photo,train
3802421,Received for the museum from the 2017-2018 collection trip to the attic of the Pansode house T170:1/64:2,letter,train
3197290,Digital photos of Ugala theater productions from 2007 and 2012. Photographer Jaanus Laagriküll,digital image,train
2521336,a penny    treasures in a metal container,coin,train
3358468,"Horre Zeiger Bigband concert program Autumn leaves   Horre Zeiger's documents, photos, scores collected as part of the popular music exhibition project. The material has musical historical value. Horre Zeiger's collection is M 520. M520:1/11:6",plan,train
3042622,"""Under Lenin's banner to communism! 1917""",poster,train
3380531,"""Viking"" youth club of the Pärnu Trade Administration 1975 - 1978. An evening with the songs of Demis Roussos.   Transfer of the objects of the Economic Museum to the main collection of AM in connection with liquidation.",photo,train
204826,"""Kodumaa tammed"" for male choir a cappella     Homeland oaks","script, song/vocal music",train
3765679,"The Magic Flute, Teater Estonia, 1936, in parts: Tamino - Aarne Viisimaa",photo,train
1253873,"Instrument collection Brown. Made in Tartu Piano Factory. Received from Salme Cultural Center in 2008. Manufacturer's label above keyboard on painted wood and lacquered over text. Text 926 TT ART.E-108/1 on an old cast iron frame. Needs tuning and adjustment, small nicks on finish Bº1 tongue broken.",musical instrument,train
2333567,"Ring no   M. Tammet, I. Leimus 5.11.97 with a metal detector from the field of the treasure find",archaeological find,train
2882236,2004-2011. pictures of the general and youth dance and song party.,photo,train
4211331,"Iva Michailowska, dancer and variety artist, in a dance pose, ca. 1925-1930",photo negative,train
2076465,"Tiskre-Tabasalu beach. High limestone bank, fishing boats on the beach in the distance",photo negative,train
3586431,"Manuscript, Franz Erika, Newspaper article 1920",manuscript,train
3940575,"Regulation on elections of people's courts of the USSR     Paperback book with green cardboard covers. Published in Tallinn RK ""Poliitiline Kirjandus"" in 1948. 23 pages. Printed trk. ""communist"" ok",book,train
3433478,Tallinn II Toidukaubastu's new year reception at Pirita restaurant. 1980 In the picture Urve Mölder.   Items (albums) handed over by the liquidation commission of the Museum of Economic History.,photo,train
3695189,"Costume design for the actors Trei, Soin and Trumli Sass from the Vanemuine Theater production in Tagahouvi",design/drawing/sketch,train
3209999,"People on the sauna stage, Von Krahl Theater, 1999",photo negative,train
235961,"in the country. Henn Roode: Salme Reek, 1970 to 1972     Salme Reek (portrait painting), 1970 - 1972. 3/4 portrait painting of Drama Theater actress Salme Reek (1907 - 1996), which can be considered rather ugly, but nevertheless extremely interesting. The actress, who was in her sixties at the time of the painting, looks much older in the portrait. Her facial features are grotesque, and fatigue and signs of wear are emphasized by a grayish color, which does not leave the impression, unlike contemporary memories, that this is a lively lady who behaves according to the behavior patterns of a person much younger than her age. Also, when looking at the painting, it seems incredible that Reek had played, for example, the Nukitsamee or Kuslap from Oskar Lutsu's ""Spring"" on the theater stage only ten years earlier. In Reeg's portrait, the figure and the background tend to merge into one forcefully, and the person being portrayed becomes a part of the interior. Like Roode's portrait of Karl Ader, striking differences emerge between how Roode has portrayed the actress and how her contemporaries have subsequently described her. In the memories, it is recalled that Reek had been the most vivacious and colorful (and sometimes the most annoying) actress in the entire Drama Theater, who also dazzled people half her age with her energy. Perhaps the merging of the figure into the void alludes to the lines of Scripture ""...whom you love, although you have not seen him"" (Pt 1,8). After all, it is common for actors to be known by their roles, to love the characters they play, to be attached to their theatrical side, but the question of who the actor really is, often remains unanswered. So one might think that Roode has perhaps managed to see through Reeg in this portrait, behind his theatrics and perhaps guess a little more of his true nature. /text Liisi Aibel, 2013/",country,train
1454566,"Letters - Helmi Viitol   Personal collection of Ester Mägi April 2, 1946",letter,train
2305082,"Acknowledgment: Vello Orumets: for the performance, military unit no. 56190 by: 7.05.1986   Vello Orumets collection handed over by Leo Kikas on 13.09.2012.",letter of honor/honorary address,train
3926815,"Peer Gynt Suite I for Violin and Piano, Peer Gynt Suite II for Violin and Piano or Cello and Piano     A. Üksip's autograph in Russian",music sheet,train
3393994,Albums handed over by the liquidation commission of the Museum of Economic History.,photo,train
3666521,Costume design for Miss Savage from Pärnu Theater's production Strange Miss Savage,design/drawing/sketch,train
